split,index,image_id
train,11935,ERB_239174
train,11936,EO_496598
train,11937,EO_215761
train,11938,MY_808407
train,11939,EO_634127
train,11940,EO_923938
train,11941,EO_812799
train,11942,SNE_224317
train,11943,MO_836516
train,11944,BNE_252419
train,11945,BNE_396832
train,11946,EO_688063
train,11947,MMY_805463
train,11948,EO_415104
train,11949,PLATELET_415362
train,11950,EO_690608
train,11951,MO_91781
train,11952,EO_232464
train,11953,EO_795445
train,11954,SNE_539171
train,11955,ERB_157865
train,11956,EO_358349
train,11957,BNE_373543
train,11958,LY_853764
val,0,LY_746004
val,1,BA_449971
val,2,PLATELET_868050
val,3,BNE_707813
val,4,EO_605920
val,5,BNE_397228
val,6,EO_558546
val,7,PLATELET_916480
val,8,SNE_568613
val,9,MO_88838
val,10,ERB_313113
val,11,EO_193635
val,12,BNE_455636
val,13,ERB_743989
val,14,PLATELET_400397
val,15,BNE_947464
val,16,LY_700199
val,17,LY_327976
val,18,MO_998662
val,19,PLATELET_2806
val,20,SNE_358253
val,21,ERB_316911
val,22,MO_290397
val,23,EO_859909
val,24,PLATELET_307430
val,25,PMY_748779
val,26,BNE_357057
val,27,SNE_193682
val,28,SNE_847178
val,29,EO_522232
val,30,PLATELET_276956
val,31,BA_609565
val,32,BA_535962
val,33,MO_547080
val,34,ERB_844236
val,35,PLATELET_858603
val,36,ERB_665874
val,37,BA_931425
val,38,BA_752996
val,39,SNE_449792
val,40,PLATELET_555596
val,41,BNE_164917
val,42,SNE_987578
val,43,BNE_845186
val,44,SNE_725873
val,45,MMY_731207
val,46,MO_139615
val,47,LY_267115
val,48,EO_663939
val,49,MY_628830
val,50,PLATELET_16146
val,51,EO_646720
val,52,EO_294378
val,53,MO_381720
val,54,PLATELET_863906
val,55,LY_189746
val,56,LY_495207
val,57,EO_208094
val,58,BNE_81939
val,59,MMY_320872
val,60,BA_603889
val,61,BNE_157937
val,62,EO_958993
val,63,EO_296431
val,64,PLATELET_571134
val,65,EO_140425
val,66,LY_349557
val,67,EO_707277
val,68,EO_908152
val,69,PLATELET_769716
val,70,BA_114899
val,71,PLATELET_245263
val,72,EO_273880
val,73,EO_462794
val,74,SNE_23742
val,75,BA_112418
val,76,MMY_975100
val,77,MMY_296593
val,78,MO_798368
val,79,MMY_411414
val,80,IG_101958
val,81,MMY_24205
val,82,BNE_259972
val,83,BNE_895467
val,84,BNE_443921
val,85,EO_413926
val,86,MMY_500110
val,87,BNE_823690
val,88,SNE_841534
val,89,SNE_502348
val,90,IG_28760
val,91,BA_855924
val,92,ERB_691430
val,93,PLATELET_478160
val,94,MY_365367
val,95,PLATELET_601138
val,96,MO_507377
val,97,EO_657836
val,98,MY_221285
val,99,ERB_460282
val,100,PLATELET_128840
val,101,BNE_685199
val,102,ERB_660935
val,103,EO_21910
val,104,BNE_282906
val,105,EO_365533
val,106,PLATELET_941531
val,107,EO_784435
val,108,EO_2755
val,109,BNE_408177
val,110,EO_456048
val,111,MY_494276
val,112,SNE_242915
val,113,MMY_563741
val,114,SNE_951733
val,115,MMY_729525
val,116,LY_447658
val,117,MO_645801
val,118,EO_832900
val,119,PMY_605393
val,120,PLATELET_588056
val,121,SNE_793789
val,122,MY_839682
val,123,PLATELET_851319
val,124,MO_884136
val,125,IG_193590
val,126,MMY_681358
val,127,PLATELET_724786
val,128,PLATELET_127009
val,129,MY_102281
val,130,PMY_642848
val,131,PMY_927334
val,132,EO_388214
val,133,BA_863122
val,134,EO_624887
val,135,MY_420714
val,136,ERB_705765
val,137,SNE_520928
val,138,EO_618774
val,139,EO_229336
val,140,PMY_36939
val,141,EO_383740
val,142,EO_304840
val,143,EO_383072
val,144,PLATELET_957080
val,145,LY_684028
val,146,ERB_188251
val,147,EO_749539
val,148,MO_189430
val,149,MMY_838664
val,150,EO_333532
val,151,BA_875399
val,152,BNE_705602
val,153,PLATELET_844891
val,154,BA_250000
val,155,MMY_346115
val,156,ERB_184945
val,157,LY_134035
val,158,SNE_576456
val,159,EO_680272
val,160,MMY_87407
val,161,EO_865604
val,162,PLATELET_359345
val,163,EO_253192
val,164,EO_365446
val,165,PLATELET_539674
val,166,MMY_903097
val,167,MY_781469
val,168,ERB_83761
val,169,MMY_103772
val,170,EO_630009
val,171,PLATELET_288792
val,172,LY_548542
val,173,MO_20821
val,174,BA_98051
val,175,ERB_399193
val,176,MMY_245549
val,177,PLATELET_293960
val,178,SNE_868570
val,179,EO_633663
val,180,MO_986516
val,181,LY_122957
val,182,MO_767104
val,183,LY_204996
val,184,BNE_782010
val,185,ERB_999467
val,186,SNE_953417
val,187,EO_793941
val,188,EO_615294
val,189,EO_852224
val,190,EO_460476
val,191,BNE_347448
val,192,PLATELET_411359
val,193,PLATELET_183337
val,194,EO_890557
val,195,PMY_938170
val,196,EO_667264
val,197,EO_902202
val,198,MY_306303
val,199,MMY_516316
val,200,EO_776938
val,201,BA_77980
val,202,EO_301146
val,203,MY_113644
val,204,SNE_353210
val,205,IG_392442
val,206,PLATELET_329106
val,207,ERB_978589
val,208,LY_32523
val,209,MY_367960
val,210,MO_61107
val,211,BNE_692510
val,212,EO_284934
val,213,EO_89342
val,214,ERB_645696
val,215,BNE_496119
val,216,PLATELET_220047
val,217,ERB_651933
val,218,ERB_258900
val,219,PLATELET_682833
val,220,PLATELET_698745
val,221,BNE_946015
val,222,SNE_632812
val,223,SNE_205163
val,224,BNE_229603
val,225,BA_608637
val,226,EO_484926
val,227,ERB_57472
val,228,BNE_44826
val,229,LY_326641
val,230,SNE_882917
val,231,LY_85450
val,232,EO_444535
val,233,MY_620464
val,234,MY_947056
val,235,PLATELET_19577
val,236,MO_652110
val,237,MY_595819
val,238,EO_519146
val,239,MO_435631
val,240,EO_86752
val,241,BNE_955098
val,242,SNE_297935
val,243,BA_992623
val,244,BNE_98051
val,245,EO_880204
val,246,MMY_756971
val,247,MO_769640
val,248,EO_105327
val,249,PLATELET_285078
val,250,PLATELET_802552
val,251,MY_910258
val,252,MMY_695007
val,253,BA_28660
val,254,SNE_142694
val,255,MY_879734
val,256,EO_722793
val,257,EO_480632
val,258,BNE_698403
val,259,EO_197396
val,260,BNE_860847
val,261,BA_379312
val,262,EO_105961
val,263,EO_285081
val,264,MMY_517905
val,265,PLATELET_944404
val,266,LY_706092
val,267,PLATELET_411123
val,268,BA_198105
val,269,EO_146780
val,270,EO_619367
val,271,EO_116336
val,272,BNE_645191
val,273,MO_860510
val,274,ERB_423273
val,275,BNE_647348
val,276,PMY_751256
val,277,EO_948482
val,278,EO_379753
val,279,PLATELET_738211
val,280,MO_258162
val,281,PLATELET_283180
val,282,LY_526858
val,283,MY_927318
val,284,BNE_273491
val,285,SNE_873982
val,286,LY_728263
val,287,EO_690157
val,288,PLATELET_508387
val,289,BA_994163
val,290,NEUTROPHIL_219512
val,291,IG_842624
val,292,ERB_587643
val,293,SNE_694056
val,294,LY_908944
val,295,SNE_732623
val,296,EO_937080
val,297,EO_419252
val,298,MO_216533
val,299,ERB_846876
val,300,ERB_21715
val,301,PLATELET_447979
val,302,ERB_220917
val,303,ERB_314544
val,304,PLATELET_340375
val,305,SNE_588705
val,306,SNE_364066
val,307,BNE_977712
val,308,LY_524425
val,309,IG_786095
val,310,MO_723586
val,311,MO_111777
val,312,BA_831290
val,313,BNE_276258
val,314,ERB_790983
val,315,BNE_717710
val,316,ERB_264511
val,317,PMY_350364
val,318,BNE_903821
val,319,LY_183839
val,320,BNE_287681
val,321,LY_799986
val,322,EO_690577
val,323,BNE_739805
val,324,PLATELET_969782
val,325,PLATELET_286677
val,326,PLATELET_927799
val,327,ERB_703985
val,328,SNE_87596
val,329,BA_533802
val,330,BNE_41833
val,331,PLATELET_305240
val,332,ERB_432631
val,333,PLATELET_722203
val,334,PLATELET_308160
val,335,SNE_699129
val,336,ERB_157714
val,337,BA_574229
val,338,BNE_693172
val,339,MY_368726
val,340,PLATELET_929765
val,341,ERB_684909
val,342,ERB_289947
val,343,PLATELET_611510
val,344,BNE_824725
val,345,PLATELET_414016
val,346,PLATELET_340285
val,347,PLATELET_489469
val,348,BA_520588
val,349,BA_653817
val,350,BA_470873
val,351,EO_474075
val,352,ERB_810584
val,353,PLATELET_284271
val,354,EO_355778
val,355,SNE_794163
val,356,BA_537842
val,357,BA_669765
val,358,PMY_479096
val,359,PLATELET_681358
val,360,ERB_38351
val,361,EO_938791
val,362,SNE_3754
val,363,BA_742244
val,364,PLATELET_836315
val,365,ERB_9128
val,366,BA_403512
val,367,PLATELET_530893
val,368,SNE_130422
val,369,PLATELET_302953
val,370,MO_104742
val,371,BNE_992115
val,372,MMY_675108
val,373,SNE_836615
val,374,MY_784697
val,375,BA_618018
val,376,MMY_557434
val,377,PLATELET_798567
val,378,ERB_126475
val,379,BNE_958040
val,380,BNE_398566
val,381,MY_191132
val,382,LY_921451
val,383,EO_30439
val,384,LY_305556
val,385,EO_545062
val,386,MMY_401376
val,387,PLATELET_363958
val,388,NEUTROPHIL_985581
val,389,EO_351942
val,390,ERB_763618
val,391,EO_802945
val,392,BA_662105
val,393,PLATELET_309114
val,394,BNE_377635
val,395,BNE_271699
val,396,PMY_416143
val,397,EO_198602
val,398,MY_258962
val,399,MY_116737
val,400,EO_708
val,401,BA_493706
val,402,SNE_661509
val,403,PMY_593160
val,404,LY_656082
val,405,MMY_509632
val,406,EO_154678
val,407,ERB_809215
val,408,PLATELET_645206
val,409,BA_412870
val,410,EO_978712
val,411,MO_973211
val,412,MO_262114
val,413,ERB_828642
val,414,BA_827021
val,415,MO_985112
val,416,EO_693173
val,417,ERB_956878
val,418,MMY_358812
val,419,SNE_752569
val,420,EO_422401
val,421,MMY_80002
val,422,SNE_400327
val,423,PLATELET_239324
val,424,BA_396170
val,425,EO_902685
val,426,EO_169810
val,427,IG_746245
val,428,MMY_856710
val,429,ERB_287237
val,430,MMY_236632
val,431,SNE_189918
val,432,MO_486211
val,433,MY_832454
val,434,MO_497117
val,435,EO_689368
val,436,EO_162162
val,437,PLATELET_968276
val,438,SNE_904991
val,439,MMY_245815
val,440,BNE_987482
val,441,SNE_273364
val,442,PLATELET_835134
val,443,MO_368329
val,444,ERB_992072
val,445,EO_112884
val,446,MY_475970
val,447,PMY_392162
val,448,BNE_441101
val,449,ERB_402842
val,450,BNE_408431
val,451,PLATELET_884281
val,452,EO_106437
val,453,MY_482158
val,454,EO_219842
val,455,PLATELET_17862
val,456,LY_486255
val,457,IG_378925
val,458,MMY_610510
val,459,MY_88847
val,460,MY_797564
val,461,ERB_346294
val,462,LY_636684
val,463,ERB_75252
val,464,MO_629706
val,465,BNE_641093
val,466,BA_949685
val,467,BA_473295
val,468,LY_742231
val,469,PMY_589689
val,470,PMY_185437
val,471,BA_249665
val,472,MMY_790480
val,473,MMY_162710
val,474,MY_677034
val,475,SNE_124356
val,476,BNE_374932
val,477,BA_915476
val,478,PLATELET_607149
val,479,PLATELET_471265
val,480,SNE_295383
val,481,MY_41429
val,482,MY_862860
val,483,ERB_199640
val,484,BA_314590
val,485,MY_56207
val,486,MO_711672
val,487,EO_248919
val,488,EO_96794
val,489,MY_782369
val,490,ERB_673280
val,491,MMY_719515
val,492,SNE_517469
val,493,EO_145815
val,494,BNE_296618
val,495,SNE_901674
val,496,PLATELET_21133
val,497,SNE_946577
val,498,MY_686678
val,499,BNE_9071
val,500,MY_110292
val,501,LY_799385
val,502,SNE_742043
val,503,PLATELET_583823
val,504,MY_448011
val,505,BNE_522125
val,506,MY_218573
val,507,PLATELET_559437
val,508,EO_147951
val,509,MY_806164
val,510,EO_845033
val,511,EO_581311
val,512,PLATELET_78710
val,513,EO_582679
val,514,MY_30958
val,515,PLATELET_766529
val,516,BNE_891971
val,517,EO_728292
val,518,MY_979054
val,519,PLATELET_224521
val,520,LY_201087
val,521,LY_188895
val,522,PMY_838423
val,523,EO_340029
val,524,MY_756897
val,525,ERB_83168
val,526,PMY_153317
val,527,EO_958034
val,528,PMY_695850
val,529,PLATELET_352424
val,530,PLATELET_646017
val,531,SNE_727461
val,532,PLATELET_829954
val,533,BNE_47650
val,534,BA_364012
val,535,SNE_350843
val,536,LY_970556
val,537,LY_95557
val,538,BNE_545407
val,539,LY_736531
val,540,EO_646765
val,541,BNE_208829
val,542,SNE_533630
val,543,EO_977622
val,544,PLATELET_481529
val,545,SNE_489607
val,546,EO_130195
val,547,ERB_51023
val,548,PLATELET_819387
val,549,LY_28473
val,550,BNE_127951
val,551,PLATELET_306621
val,552,EO_618577
val,553,MO_499702
val,554,ERB_349802
val,555,MO_540869
val,556,EO_124684
val,557,BA_426545
val,558,ERB_74286
val,559,EO_652542
val,560,MY_461295
val,561,BA_975423
val,562,PLATELET_937332
val,563,PLATELET_37710
val,564,MO_628819
val,565,MMY_117476
val,566,ERB_102733
val,567,PLATELET_616582
val,568,BNE_34307
val,569,ERB_246054
val,570,EO_371502
val,571,BNE_705327
val,572,SNE_462407
val,573,ERB_656180
val,574,SNE_161813
val,575,MY_493717
val,576,SNE_972820
val,577,ERB_775620
val,578,BA_30267
val,579,MMY_125104
val,580,ERB_471523
val,581,ERB_515197
val,582,SNE_788496
val,583,MO_377587
val,584,EO_483355
val,585,LY_116029
val,586,PLATELET_641661
val,587,BNE_242154
val,588,EO_988427
val,589,MY_405059
val,590,MMY_133392
val,591,MY_975062
val,592,SNE_839816
val,593,PLATELET_536602
val,594,EO_457756
val,595,PLATELET_99203
val,596,EO_435128
val,597,ERB_215265
val,598,MMY_834867
val,599,SNE_303729
val,600,MO_762261
val,601,MMY_33695
val,602,ERB_898279
val,603,IG_966787
val,604,SNE_635288
val,605,LY_947726
val,606,BNE_688044
val,607,IG_233232
val,608,BNE_590664
val,609,PLATELET_201791
val,610,PLATELET_170162
val,611,EO_447155
val,612,LY_927603
val,613,PLATELET_369949
val,614,BNE_875008
val,615,SNE_207762
val,616,LY_377102
val,617,BA_938239
val,618,PLATELET_854572
val,619,MY_486264
val,620,LY_81744
val,621,BNE_447939
val,622,SNE_210288
val,623,ERB_502468
val,624,SNE_692597
val,625,MO_318223
val,626,EO_818276
val,627,PLATELET_861129
val,628,SNE_925481
val,629,LY_43551
val,630,ERB_920263
val,631,BA_4744
val,632,MO_949892
val,633,LY_634599
val,634,EO_627671
val,635,EO_751437
val,636,EO_90576
val,637,MY_797938
val,638,LY_528060
val,639,ERB_749143
val,640,PLATELET_740629
val,641,ERB_7817
val,642,BNE_58419
val,643,PLATELET_372779
val,644,PMY_303945
val,645,EO_175921
val,646,BNE_570330
val,647,MO_293773
val,648,SNE_768088
val,649,SNE_481329
val,650,BNE_427204
val,651,PMY_498211
val,652,EO_312272
val,653,SNE_848740
val,654,MO_927827
val,655,EO_877738
val,656,PLATELET_225938
val,657,PMY_471296
val,658,PLATELET_888629
val,659,ERB_977194
val,660,MO_261626
val,661,MO_784276
val,662,SNE_785424
val,663,MO_121452
val,664,BA_240977
val,665,MMY_180088
val,666,PLATELET_109056
val,667,EO_425258
val,668,BA_688859
val,669,BA_988844
val,670,MO_917349
val,671,LY_341627
val,672,MO_87252
val,673,EO_844947
val,674,EO_861772
val,675,MY_822146
val,676,ERB_863844
val,677,ERB_74196
val,678,EO_8265
val,679,ERB_101031
val,680,PLATELET_616395
val,681,MY_505118
val,682,MY_366198
val,683,MY_212992
val,684,SNE_382444
val,685,MO_195608
val,686,EO_77152
val,687,ERB_584917
val,688,PMY_106315
val,689,MY_198565
val,690,EO_407207
val,691,MY_60036
val,692,ERB_270286
val,693,BNE_301694
val,694,SNE_504764
val,695,EO_625643
val,696,EO_528469
val,697,EO_257520
val,698,BNE_233841
val,699,MY_944972
val,700,PLATELET_623999
val,701,MO_402936
val,702,ERB_187959
val,703,BA_35932
val,704,MMY_348463
val,705,BNE_35858
val,706,MMY_154649
val,707,SNE_591522
val,708,SNE_461742
val,709,BNE_381862
val,710,PMY_193459
val,711,LY_303897
val,712,ERB_597628
val,713,PLATELET_431131
val,714,PLATELET_594128
val,715,LY_33094
val,716,PLATELET_822510
val,717,ERB_361542
val,718,MO_641516
val,719,EO_400262
val,720,EO_478891
val,721,BNE_906537
val,722,MO_217158
val,723,MY_251361
val,724,BA_679849
val,725,SNE_746001
val,726,PLATELET_692680
val,727,SNE_488521
val,728,PLATELET_577901
val,729,EO_248363
val,730,BNE_30164
val,731,PLATELET_531118
val,732,BNE_360932
val,733,PLATELET_151524
val,734,LY_640533
val,735,BA_677937
val,736,MMY_140045
val,737,LY_106354
val,738,BNE_929802
val,739,MMY_870377
val,740,BNE_528434
val,741,EO_114140
val,742,SNE_88623
val,743,MMY_75301
val,744,ERB_465414
val,745,BNE_882512
val,746,LY_179585
val,747,EO_329975
val,748,PLATELET_933163
val,749,MO_23087
val,750,MO_536614
val,751,SNE_205547
val,752,EO_322092
val,753,EO_902893
val,754,EO_249066
val,755,BNE_514118
val,756,LY_147472
val,757,MY_354736
val,758,PLATELET_927025
val,759,ERB_489408
val,760,LY_442318
val,761,MO_854393
val,762,EO_174410
val,763,SNE_415670
val,764,SNE_968981
val,765,PLATELET_336860
val,766,ERB_579519
val,767,ERB_528081
val,768,ERB_357853
val,769,BA_472351
val,770,MO_219523
val,771,LY_64218
val,772,LY_663670
val,773,EO_118939
val,774,PMY_605064
val,775,MMY_913992
val,776,PLATELET_676442
val,777,MY_139492
val,778,LY_130316
val,779,BNE_976624
val,780,ERB_523010
val,781,EO_812306
val,782,EO_967099
val,783,PLATELET_833268
val,784,MO_23775
val,785,BA_903017
val,786,EO_526929
val,787,SNE_931410
val,788,LY_930690
val,789,EO_747892
val,790,LY_68814
val,791,PLATELET_91211
val,792,BA_484573
val,793,MMY_580056
val,794,SNE_603296
val,795,MY_54042
val,796,EO_905696
val,797,MO_800516
val,798,PLATELET_578959
val,799,ERB_685726
val,800,BA_165215
val,801,PLATELET_484204
val,802,PLATELET_199786
val,803,LY_948825
val,804,SNE_185829
val,805,PLATELET_504471
val,806,EO_586118
val,807,BNE_533920
val,808,ERB_54340
val,809,PLATELET_14217
val,810,MY_838500
val,811,BNE_351123
val,812,SNE_394048
val,813,LY_200436
val,814,MO_358488
val,815,SNE_827935
val,816,MMY_663334
val,817,PMY_377034
val,818,MO_512783
val,819,MMY_755709
val,820,SNE_874225
val,821,BNE_667822
val,822,EO_592357
val,823,SNE_605370
val,824,PLATELET_160482
val,825,EO_648206
val,826,PLATELET_373870
val,827,PLATELET_270093
val,828,EO_330708
val,829,MY_324260
val,830,SNE_241620
val,831,PLATELET_249998
val,832,LY_60053
val,833,MY_549789
val,834,LY_720543
val,835,BA_754100
val,836,SNE_923091
val,837,PLATELET_799406
val,838,EO_930114
val,839,MY_506594
val,840,EO_529065
val,841,EO_438939
val,842,SNE_576843
val,843,MY_57143
val,844,SNE_24126
val,845,EO_287859
val,846,PMY_54217
val,847,SNE_523523
val,848,MO_82765
val,849,BNE_364260
val,850,EO_960665
val,851,LY_614956
val,852,SNE_548602
val,853,EO_39961
val,854,PMY_302333
val,855,SNE_355910
val,856,PLATELET_171417
val,857,MO_604912
val,858,BNE_653016
val,859,EO_971082
val,860,PLATELET_826786
val,861,LY_925672
val,862,MO_974342
val,863,MMY_996776
val,864,EO_470500
val,865,ERB_35040
val,866,ERB_749176
val,867,BA_60640
val,868,PLATELET_695394
val,869,BNE_309082
val,870,BNE_145817
val,871,EO_480614
val,872,MMY_143275
val,873,PLATELET_787481
val,874,BA_756115
val,875,MO_617871
val,876,MMY_693245
val,877,PMY_488127
val,878,MMY_678698
val,879,PLATELET_645114
val,880,PLATELET_355457
val,881,MO_162441
val,882,PLATELET_711650
val,883,EO_265516
val,884,MO_701572
val,885,EO_783136
val,886,SNE_32210
val,887,EO_324837
val,888,MO_84210
val,889,PLATELET_847425
val,890,MY_950610
val,891,PMY_884950
val,892,ERB_142929
val,893,BNE_992544
val,894,LY_670241
val,895,BNE_954079
val,896,EO_621854
val,897,EO_115441
val,898,ERB_685356
val,899,PMY_298648
val,900,MMY_927974
val,901,BA_465767
val,902,PLATELET_290212
val,903,LY_740172
val,904,MO_53920
val,905,BNE_502039
val,906,SNE_157076
val,907,MO_343573
val,908,ERB_599313
val,909,BNE_338195
val,910,MO_848218
val,911,MMY_854618
val,912,EO_139723
val,913,BNE_598798
val,914,MMY_971601
val,915,EO_680317
val,916,SNE_306466
val,917,MO_853737
val,918,PLATELET_934893
val,919,EO_319771
val,920,PLATELET_279668
val,921,EO_921523
val,922,EO_796289
val,923,BNE_160358
val,924,MMY_828326
val,925,PMY_829200
val,926,MO_221446
val,927,PLATELET_661057
val,928,MO_266899
val,929,MMY_224657
val,930,IG_645903
val,931,PLATELET_877962
val,932,PLATELET_452571
val,933,PLATELET_682141
val,934,LY_706870
val,935,MMY_992233
val,936,MY_383620
val,937,SNE_619218
val,938,PMY_934885
val,939,EO_849675
val,940,MY_87616
val,941,IG_882777
val,942,BNE_372754
val,943,ERB_260331
val,944,MMY_348530
val,945,MO_60562
val,946,MMY_798688
val,947,MY_875104
val,948,SNE_940807
val,949,PLATELET_167031
val,950,MY_161
val,951,BA_199179
val,952,PMY_174003
val,953,EO_171779
val,954,PLATELET_20188
val,955,ERB_264380
val,956,EO_284748
val,957,EO_905387
val,958,LY_34670
val,959,SNE_13626
val,960,ERB_238408
val,961,LY_998918
val,962,SNE_509890
val,963,BA_907484
val,964,MO_952558
val,965,MY_80627
val,966,MO_660670
val,967,MY_568798
val,968,MO_489036
val,969,MMY_787176
val,970,EO_225481
val,971,ERB_704346
val,972,MO_499693
val,973,BNE_62938
val,974,EO_614883
val,975,EO_743347
val,976,SNE_117404
val,977,EO_229348
val,978,LY_520157
val,979,EO_298884
val,980,MMY_603433
val,981,MY_189641
val,982,EO_240232
val,983,MO_390934
val,984,SNE_106040
val,985,BNE_326739
val,986,PLATELET_597
val,987,PMY_304022
val,988,EO_478403
val,989,EO_858044
val,990,SNE_173730
val,991,LY_803891
val,992,EO_642349
val,993,MMY_263380
val,994,SNE_775439
val,995,LY_121614
val,996,ERB_661374
val,997,EO_33518
val,998,MO_204551
val,999,PLATELET_362599
val,1000,EO_415390
val,1001,LY_969163
val,1002,EO_236154
val,1003,MO_753429
val,1004,SNE_919833
val,1005,NEUTROPHIL_758129
val,1006,PLATELET_737673
val,1007,EO_434299
val,1008,BNE_66389
val,1009,MY_23614905
val,1010,PLATELET_403377
val,1011,PMY_489113
val,1012,MMY_796348
val,1013,SNE_192321
val,1014,LY_722583
val,1015,SNE_466558
val,1016,BA_836586
val,1017,BNE_519373
val,1018,MO_968874
val,1019,BA_736344
val,1020,BNE_12839
val,1021,LY_57780
val,1022,LY_490073
val,1023,BNE_806828
val,1024,SNE_715571
val,1025,BA_624477
val,1026,MY_267711
val,1027,LY_40134
val,1028,MO_972971
val,1029,MMY_255698
val,1030,LY_527440
val,1031,EO_839813
val,1032,PLATELET_702947
val,1033,BNE_184660
val,1034,PLATELET_905083
val,1035,LY_893140
val,1036,EO_427956
val,1037,ERB_224354
val,1038,LY_725386
val,1039,MO_181047
val,1040,PMY_430427
val,1041,EO_344556
val,1042,EO_473693
val,1043,ERB_639173
val,1044,MO_652824
val,1045,ERB_530971
val,1046,ERB_432707
val,1047,MY_529239
val,1048,ERB_816486
val,1049,PLATELET_593812
val,1050,IG_184276
val,1051,EO_579284
val,1052,EO_504168
val,1053,SNE_770314
val,1054,BA_519510
val,1055,EO_991521
val,1056,PLATELET_5534
val,1057,MY_913448
val,1058,PLATELET_548001
val,1059,ERB_453505
val,1060,ERB_307328
val,1061,SNE_161756
val,1062,PLATELET_81382
val,1063,EO_613088
val,1064,PMY_415338
val,1065,ERB_594005
val,1066,ERB_125091
val,1067,BNE_380348
val,1068,SNE_219152
val,1069,PLATELET_199524
val,1070,LY_154997
val,1071,EO_814910
val,1072,BNE_55926
val,1073,MY_949069
val,1074,BA_116477
val,1075,EO_746433
val,1076,BNE_976865
val,1077,MMY_614099
val,1078,PLATELET_612435
val,1079,ERB_180003
val,1080,MY_374353
val,1081,LY_120168
val,1082,SNE_584111
val,1083,PLATELET_475878
val,1084,BNE_51939
val,1085,EO_95105
val,1086,PLATELET_345087
val,1087,EO_418150
val,1088,EO_978104
val,1089,MY_284581
val,1090,MMY_887303
val,1091,SNE_358136
val,1092,PLATELET_100529
val,1093,MO_812962
val,1094,LY_221345
val,1095,MY_921195
val,1096,EO_357811
val,1097,BA_263028
val,1098,BNE_194308
val,1099,EO_761443
val,1100,SNE_493463
val,1101,ERB_511048
val,1102,MY_366760
val,1103,MY_83217
val,1104,ERB_769549
val,1105,BNE_309263
val,1106,ERB_250013
val,1107,LY_589830
val,1108,BNE_916402
val,1109,ERB_651455
val,1110,BA_931113
val,1111,BA_214538
val,1112,SNE_448410
val,1113,PLATELET_473283
val,1114,ERB_742872
val,1115,PMY_740259
val,1116,BA_754114
val,1117,EO_882085
val,1118,PLATELET_83689
val,1119,PMY_510358
val,1120,MY_753921
val,1121,SNE_339035
val,1122,PLATELET_57918
val,1123,ERB_445549
val,1124,BA_585015
val,1125,PLATELET_825339
val,1126,EO_939374
val,1127,MO_606587
val,1128,MMY_144883
val,1129,EO_221996
val,1130,BA_937156
val,1131,ERB_742672
val,1132,MO_303697
val,1133,PLATELET_240502
val,1134,PMY_703530
val,1135,ERB_666631
val,1136,PMY_802468
val,1137,ERB_259317
val,1138,BA_786797
val,1139,EO_222109
val,1140,BA_377164
val,1141,BNE_585573
val,1142,MO_662297
val,1143,BA_446205
val,1144,ERB_356501
val,1145,MO_123180
val,1146,ERB_704552
val,1147,LY_284856
val,1148,PMY_300680
val,1149,PLATELET_382565
val,1150,IG_855229
val,1151,BNE_642562
val,1152,PLATELET_248524
val,1153,PLATELET_800465
val,1154,BNE_169393
val,1155,EO_800375
val,1156,SNE_522147
val,1157,BA_360043
val,1158,EO_997373
val,1159,PLATELET_544367
val,1160,PLATELET_922666
val,1161,PLATELET_105490
val,1162,MO_516376
val,1163,EO_308825
val,1164,EO_2683
val,1165,SNE_866404
val,1166,BNE_187111
val,1167,EO_850387
val,1168,EO_669676
val,1169,MMY_969735
val,1170,EO_694062
val,1171,BA_285156
val,1172,MMY_231102
val,1173,BNE_933305
val,1174,BA_835897
val,1175,BA_684441
val,1176,PLATELET_281882
val,1177,BNE_603801
val,1178,PLATELET_673951
val,1179,ERB_947925
val,1180,PLATELET_916154
val,1181,MY_760140
val,1182,MO_518385
val,1183,NEUTROPHIL_674828
val,1184,BA_648155
val,1185,MMY_494835
val,1186,PLATELET_478150
val,1187,EO_847926
val,1188,ERB_243972
val,1189,SNE_927649
val,1190,PLATELET_296644
val,1191,BNE_779452
val,1192,SNE_374094
val,1193,SNE_438105
val,1194,ERB_327935
val,1195,BA_558965
val,1196,PLATELET_764879
val,1197,EO_182160
val,1198,MO_70630
val,1199,ERB_923176
val,1200,LY_314798
val,1201,ERB_206914
val,1202,MMY_38186
val,1203,MO_670614
val,1204,IG_373361
val,1205,PLATELET_48172
val,1206,LY_778240
val,1207,SNE_871314
val,1208,ERB_821909
val,1209,BA_166905
val,1210,MO_659296
val,1211,BNE_144692
val,1212,EO_926395
val,1213,EO_483445
val,1214,PLATELET_130742
val,1215,MY_377665
val,1216,EO_506281
val,1217,MY_370716
val,1218,MY_219555
val,1219,EO_162059
val,1220,ERB_482788
val,1221,SNE_23265
val,1222,BNE_270475
val,1223,MMY_464829
val,1224,PLATELET_410679
val,1225,MMY_237595
val,1226,MMY_540609
val,1227,BA_660263
val,1228,LY_206769
val,1229,ERB_148494
val,1230,SNE_886540
val,1231,MY_449150
val,1232,ERB_677279
val,1233,BA_348770
val,1234,BNE_388799
val,1235,SNE_406702
val,1236,MY_758099
val,1237,MMY_665931
val,1238,PLATELET_193681
val,1239,MO_649989
val,1240,MO_263797
val,1241,LY_618017
val,1242,MMY_533782
val,1243,EO_780969
